# Week 2 crawl of live Wikipedia, 2026-09-08. Edge A -> B when the article of A links to the article of B; both in data/week2_nodes.tsv. 602 nodes, 4082 edges.
source	target
Leo_(comics)	Mockingbird_(Marvel_Comics)
Leo_(comics)	Moon_Knight
Leo_(comics)	Quicksilver_(Marvel_Comics)
Leo_(comics)	Sagittarius_(comics)
Leo_(comics)	Scorpio_(Marvel_Comics)
Leo_(comics)	Taurus_(Marvel_Comics)
Leo_(comics)	Thanos
Libra_(Marvel_Comics)	Quicksilver_(Marvel_Comics)
Libra_(Marvel_Comics)	Thanos
Lightmaster	Absorbing_Man
Lightmaster	Cable_(character)
Lightmaster	Mister_Hyde_(Marvel_Comics)
Lightmaster	Mister_Negative
Lightmaster	Quasar_(character)
Lightmaster	Spider-Man
Lightmaster	Tarantula_(Marvel_Comics)
Living_Brain	Answer_(comics)
Living_Brain	Spider-Man
Living_Laser	Batroc_the_Leaper
Living_Laser	Quasar_(character)
Living_Laser	War_Machine
Living_Lightning	Flatman_(character)
Living_Lightning	Hulk
Living_Lightning	Human_Torch
Living_Lightning	Quasar_(character)
Living_Lightning	Scarlet_Spider
Living_Monolith	Apocalypse_(character)
Living_Monolith	Cyclops_(Marvel_Comics)
Living_Monolith	Deathbird
Living_Monolith	Ego_the_Living_Planet
Living_Monolith	Human_Torch
Living_Monolith	Mister_Sinister
Lizard_(character)	Beyonder
Lizard_(character)	Black_Panther_(character)
Lizard_(character)	Carrion_(comics)
Lizard_(character)	Eddie_Brock
Lizard_(character)	Emma_Frost
Lizard_(character)	Gentleman_(character)
Lizard_(character)	Human_Torch
Lizard_(character)	Hydro-Man
Lizard_(character)	Jackal_(Marvel_Comics_character)
Lizard_(character)	Maker_(character)
Lizard_(character)	Man-Thing
Lizard_(character)	Mister_Hyde_(Marvel_Comics)
Lizard_(character)	Morbius
Lizard_(character)	Mysterio
Lizard_(character)	Norman_Osborn
Lizard_(character)	Silvermane
Lizard_(character)	Spider-Man
Lizard_(character)	Storm_(Marvel_Comics)
Lizard_(character)	Venom_(character)
Lizard_(character)	Wolverine_(character)
Lloyd_Bloch	Cyclops_(Marvel_Comics)
Lloyd_Bloch	Jean_Grey
Lloyd_Bloch	Karla_Sofen
Lloyd_Bloch	Tumbler_(comics)
Llyra	Attuma
Llyra	Krang_(Marvel_Comics)
Llyra	Spider-Man
Llyra	Tiger_Shark_(Marvel_Comics)
Locksmith_(comics)	Daddy_Longlegs_(comics)
Locksmith_(comics)	Flying_Tiger_(Marvel_Comics)
Locksmith_(comics)	Hangman_(Marvel_Comics)
Locksmith_(comics)	Spider-Woman_(Jessica_Drew)
Locksmith_(comics)	Tatterdemalion
Locksmith_(comics)	Werewolf_by_Night
Looter_(character)	Bill_Foster_(character)
Looter_(character)	Grizzly_(comics)
Looter_(character)	Hippo_(character)
Looter_(character)	Hornet_(comics)
Looter_(character)	Mauler_(comics)
Looter_(character)	Mayday_Parker
Looter_(character)	Mirage_(Marvel_Comics)
Looter_(character)	Norman_Osborn
Looter_(character)	Porcupine_(character)
Looter_(character)	Silk_(character)
Looter_(character)	Spider-Man
Looter_(character)	Spider-UK
Luke_Cage	Bill_Foster_(character)
Luke_Cage	Black_Mariah
Luke_Cage	Black_Panther_(character)
Luke_Cage	Blade_(character)
Luke_Cage	Cockroach_Hamilton
Luke_Cage	Cottonmouth_(Cornell_Stokes)
Luke_Cage	Diamondback_(Willis_Stryker)
Luke_Cage	Gideon_Mace
Luke_Cage	Iron_Fist_(character)
Luke_Cage	Jericho_Drumm
Luke_Cage	Jessica_Jones
Luke_Cage	Living_Monolith
Luke_Cage	Misty_Knight
Luke_Cage	Mr._Fish
Luke_Cage	Norman_Osborn
Luke_Cage	Spider-Man
Luke_Cage	Stiletto_(comics)
Luke_Cage	Storm_(Marvel_Comics)
Lunatik	Blood_Brothers_(comics)
Lunatik	John_Jameson_(character)
Lunatik	Star-Lord
Mac_Gargan	Ares_(Marvel_Comics)
Mac_Gargan	Eddie_Brock
Mac_Gargan	Farley_Stillwell
Mac_Gargan	Hydro-Man
Mac_Gargan	Iron_Fist_(character)
Mac_Gargan	Ms._Marvel
Mac_Gargan	Norman_Osborn
Mac_Gargan	Prowler_(Marvel_Comics)
Mac_Gargan	Spider-Man
Mac_Gargan	Steel_Serpent
Mac_Gargan	Steel_Spider
Mac_Gargan	Venom_(character)
Machine_Man	Arabian_Knight_(character)
Machine_Man	Black_Bolt
Machine_Man	Cable_(character)
Machine_Man	Deathlok
Machine_Man	Elsa_Bloodstone
Machine_Man	Ghost_Rider_(Danny_Ketch)
Machine_Man	Hulk
Machine_Man	Iron_Man_2020
Machine_Man	Iron_Monger
Machine_Man	Morbius
Machine_Man	Ms._Marvel
Machine_Man	Red_Hulk
Machine_Man	Spider-Man
Machine_Man	Thunderbolt_Ross
Machine_Man	Vance_Astrovik
Mad_Dog_(Marvel_Comics)	Patsy_Walker
Mad_Dog_(Marvel_Comics)	Spider-Man
Maestro_(character)	Black_Cat_(Marvel_Comics)
Maestro_(character)	Genis-Vell
Maestro_(character)	Hercules_(Marvel_Comics)
Maestro_(character)	Hulk
Maestro_(character)	Hulk_2099
Maestro_(character)	Machine_Man
Maestro_(character)	Ronan_the_Accuser
Maestro_(character)	She-Hulk
Maestro_(character)	Spider-Girl
Maestro_(character)	Spider-Man
Maestro_(character)	Thunderbolt_Ross
Maestro_(character)	Ulik
Maestro_(character)	Ultron
Maestro_(character)	Wolverine_(character)
Magician_(Marvel_Comics)	Hank_Pym
Magician_(Marvel_Comics)	Jean_Grey
Magician_(Marvel_Comics)	Power_Broker_(character)
Magician_(Marvel_Comics)	Wolverine_(Ultimate_Marvel_character)
Mahkizmo	Captain_Marvel_(Marvel_Comics)
Mahkizmo	Puppet_Master_(Marvel_Comics)
Mahkizmo	She-Hulk
Mahr_Vehl	Genis-Vell
Mahr_Vehl	Maker_(character)
Mahr_Vehl	Thanos
Maker_(character)	Deathlok
Maker_(character)	Eddie_Brock
Maker_(character)	Human_Torch
Maker_(character)	Iron_Lad
Maker_(character)	Mahr_Vehl
Maker_(character)	Molecule_Man
Maker_(character)	Mysterio
Maker_(character)	Venom_(character)
Makkari_(character)	Hurricane_(comics)
Makkari_(character)	Kro_(character)
Makkari_(character)	Quasar_(character)
Malcolm_Colcord	Abraham_Cornelius
Malcolm_Colcord	Brent_Jackson
Malcolm_Colcord	Wolverine_(character)
Man-Elephant	She-Hulk
Man-Thing	Blade_(character)
Man-Thing	Doctor_Strange
Man-Thing	Fin_Fang_Foom
Man-Thing	Hank_Pym
Man-Thing	Hit-Monkey
Man-Thing	Jericho_Drumm
Man-Thing	Lizard_(character)
Man-Thing	Mockingbird_(Marvel_Comics)
Man-Thing	Morbius
Man-Thing	Satana_(Marvel_Comics)
Man-Thing	She-Hulk
Man-Thing	Spider-Man
Man-Thing	Werewolf_by_Night
Man_Mountain_Marko	Eel_(Marvel_Comics)
Man_Mountain_Marko	Iron_Fist_(character)
Man_Mountain_Marko	Jessica_Jones
Man_Mountain_Marko	Kangaroo_(character)
Man_Mountain_Marko	Lizard_(character)
Man_Mountain_Marko	Luke_Cage
Man_Mountain_Marko	Mayday_Parker
Man_Mountain_Marko	Norman_Osborn
Man_Mountain_Marko	Shriek_(character)
Man_Mountain_Marko	Silvermane
Man_Mountain_Marko	Spider-Man
Man_Mountain_Marko	Thunderbolt_(Marvel_Comics)
Mania_(character)	Black_Cat_(Marvel_Comics)
Mania_(character)	Doctor_Strange
Mania_(character)	Eddie_Brock
Mania_(character)	Human_Torch
Mania_(character)	Mac_Gargan
Mania_(character)	Spider-Man
Mania_(character)	Venom_(character)
Mania_(character)	Wolverine_(character)
Marduk_Kurios	Satana_(Marvel_Comics)
Mark_Hazzard:_Merc	Nightmask
Marvel_Boy_(Robert_Grayson)	Black_Knight_(Marvel_Comics)
Marvel_Boy_(Robert_Grayson)	Quasar_(character)
Marvel_Boy_(Robert_Grayson)	Thanos
Masked_Marauder	Gladiator_(Melvin_Potter)
Masked_Marauder	She-Hulk
Masked_Marauder	Spider-Man
Masked_Marauder	Werewolf_by_Night
Master_Khan	Iron_Fist_(character)
Master_Khan	Luke_Cage
Master_Khan	Misty_Knight
Master_Khan	Wolverine_(character)
Master_Man_(Marvel_Comics)	Baron_Strucker
Master_Man_(Marvel_Comics)	Brain_Drain_(character)
Master_Man_(Marvel_Comics)	Cable_(character)
Master_Man_(Marvel_Comics)	Human_Torch_(android)
Master_Man_(Marvel_Comics)	Spitfire_(character)
Master_Man_(Marvel_Comics)	Toro_(character)
Master_Man_(Marvel_Comics)	U-Man
Master_Man_(Marvel_Comics)	Union_Jack_(Joseph_Chapman)
Master_Man_(Marvel_Comics)	Warrior_Woman_(Marvel_Comics)
Master_Menace	Doctor_Spectrum
Master_Menace	Hyperion_(character)
Master_Menace	Nth_Man
Master_Menace	Overmind_(comics)
Master_Mold	Apocalypse_(character)
Master_Mold	Cyclops_(Marvel_Comics)
Master_Mold	Hulk
Master_Mold	Mole_Man
Master_Mold	Wolverine_(character)
Master_Pandemonium	Franklin_Richards_(character)
Master_Pandemonium	Ghost_Rider_(Danny_Ketch)
Master_Pandemonium	Scarlet_Witch
Master_Pandemonium	Speed_(character)
Master_of_the_World_(character)	Captain_Marvel_(Marvel_Comics)
Master_of_the_World_(character)	Guardian_(Marvel_Comics)
Master_of_the_World_(character)	Hercules_(Marvel_Comics)
Master_of_the_World_(character)	Hulk
Master_of_the_World_(character)	Iron_Fist_(character)
Master_of_the_World_(character)	Puck_(Marvel_Comics)
Master_of_the_World_(character)	She-Hulk
Master_of_the_World_(character)	Vindicator_(comics)
Master_of_the_World_(character)	Wendigo_(comics)
Master_of_the_World_(character)	White_Tiger_(Heroes_for_Hire)
Mauler_(comics)	Hobgoblin_(Marvel_Comics)
Mauler_(comics)	Hyperion_(character)
Mauler_(comics)	Norman_Osborn
Mauler_(comics)	War_Machine
Mayday_Parker	Anya_Corazon
Mayday_Parker	Black_Cat_(Marvel_Comics)
Mayday_Parker	Darkdevil
Mayday_Parker	Green_Goblin
Mayday_Parker	Hobgoblin_(Marvel_Comics)
Mayday_Parker	Mac_Gargan
Mayday_Parker	Maker_(character)
Mayday_Parker	Man_Mountain_Marko
Mayday_Parker	Phil_Urich
Mayday_Parker	Sabretooth_(character)
Mayday_Parker	Scarlet_Spider
Mayday_Parker	Silk_(character)
Mayday_Parker	Spider-Girl
Mayday_Parker	Spider-Man
Mayday_Parker	Spider-Man_Noir
Mayday_Parker	Spider-UK
Mayday_Parker	Spider-Woman
Mayday_Parker	Spider-Woman_(Jessica_Drew)
Mayday_Parker	Venom_(character)
Mayday_Parker	Wolverine_(character)
Mentallo	Maker_(character)
Mentallo	Silvermane
Mentallo	Super-Adaptoid
Mentallo	U.S._Agent
Metal_Master_(comics)	Absorbing_Man
Metal_Master_(comics)	Black_Bolt
Metal_Master_(comics)	Hulk
Metal_Master_(comics)	Rom_the_Space_Knight
Michael_Pointer_(character)	Guardian_(Marvel_Comics)
Michael_Pointer_(character)	Norman_Osborn
Michael_Pointer_(character)	Scarlet_Witch
Michael_Pointer_(character)	Xorn
Midgard_Serpent_(Marvel_Comics)	Beta_Ray_Bill
Midgard_Serpent_(Marvel_Comics)	Fin_Fang_Foom
Midgard_Serpent_(Marvel_Comics)	Kurse_(comics)
Midgard_Serpent_(Marvel_Comics)	Scarlet_Witch
Midgard_Serpent_(Marvel_Comics)	Ulik
Midnight_Man_(comics)	Moon_Knight
Mikhail_Rasputin	Apocalypse_(character)
Mikhail_Rasputin	Empath_(character)
Mikhail_Rasputin	Jean_Grey
Mikhail_Rasputin	Mister_Sinister
Mikhail_Rasputin	Storm_(Marvel_Comics)
Mind-Wave	Bullseye_(Marvel_Comics)
Mind-Wave	Mirage_(Marvel_Comics)
Miracleman_(character)	Fury_(Marvel_Comics)
Mirage_(Marvel_Comics)	Bullseye_(Marvel_Comics)
Mirage_(Marvel_Comics)	Doctor_Strange
Mirage_(Marvel_Comics)	Mind-Wave
Missing_Link_(comics)	Hulk
Missing_Link_(comics)	Ringmaster_(comics)
Missing_Link_(comics)	Rom_the_Space_Knight
Mister_Fear	Eel_(Marvel_Comics)
Mister_Fear	Spider-Man
Mister_Hyde_(Marvel_Comics)	Balder_the_Brave
Mister_Hyde_(Marvel_Comics)	Batroc_the_Leaper
Mister_Hyde_(Marvel_Comics)	Black_Cat_(Marvel_Comics)
Mister_Hyde_(Marvel_Comics)	Cobra_(Marvel_Comics)
Mister_Hyde_(Marvel_Comics)	Ghost_Rider_(Danny_Ketch)
Mister_Hyde_(Marvel_Comics)	Gladiator_(Melvin_Potter)
Mister_Hyde_(Marvel_Comics)	Green_Goblin
Mister_Hyde_(Marvel_Comics)	Hercules_(Marvel_Comics)
Mister_Hyde_(Marvel_Comics)	Hulk
Mister_Hyde_(Marvel_Comics)	Jester_(Marvel_Comics)
Mister_Hyde_(Marvel_Comics)	Lizard_(character)
Mister_Hyde_(Marvel_Comics)	Luke_Cage
Mister_Hyde_(Marvel_Comics)	Mac_Gargan
Mister_Hyde_(Marvel_Comics)	Man-Thing
Mister_Hyde_(Marvel_Comics)	Norman_Osborn
Mister_Hyde_(Marvel_Comics)	Purple_Man
Mister_Hyde_(Marvel_Comics)	Spider-Man
Mister_Hyde_(Marvel_Comics)	Tiger_Shark_(Marvel_Comics)
Mister_Hyde_(Marvel_Comics)	Vibro_(comics)
Mister_Negative	Black_Cat_(Marvel_Comics)
Mister_Negative	Cloak_and_Dagger_(characters)
Mister_Negative	Eddie_Brock
Mister_Negative	Norman_Osborn
Mister_Negative	Shang-Chi
Mister_Negative	Silvermane
Mister_Negative	Spider-Man
Mister_Negative	Spot_(Marvel_Comics)
Mister_Negative	Venom_(character)
Mister_Sinister	Apocalypse_(character)
Mister_Sinister	Betsy_Braddock
Mister_Sinister	Cable_(character)
Mister_Sinister	Cyclops_(Marvel_Comics)
Mister_Sinister	Deadpool
Mister_Sinister	Hulk
Mister_Sinister	Jean_Grey
Mister_Sinister	Mikhail_Rasputin
Mister_Sinister	Phoenix_Force
Mister_Sinister	Sabretooth_(character)
Mister_Sinister	Selene_(comics)
Mister_Sinister	Spider-Man
Mister_Sinister	Wolverine_(character)
Mister_X_(Marvel_Comics)	Hulk
Mister_X_(Marvel_Comics)	Iron_Fist_(character)
Mister_X_(Marvel_Comics)	Luke_Cage
Mister_X_(Marvel_Comics)	Norman_Osborn
Mister_X_(Marvel_Comics)	Paladin_(comics)
Mister_X_(Marvel_Comics)	Quicksilver_(Marvel_Comics)
Mister_X_(Marvel_Comics)	Wolverine_(character)
Mister_X_(Marvel_Comics)	Yelena_Belova
Misty_Knight	Bill_Foster_(character)
Misty_Knight	Black_Cat_(Marvel_Comics)
Misty_Knight	Black_Panther_(character)
Misty_Knight	Blade_(character)
Misty_Knight	Iron_Fist_(character)
Misty_Knight	Jean_Grey
Misty_Knight	Luke_Cage
Misty_Knight	Orka_(character)
Misty_Knight	Paladin_(comics)
Misty_Knight	Phoenix_Force
Misty_Knight	Prowler_(Marvel_Comics)
Misty_Knight	Puppet_Master_(Marvel_Comics)
Misty_Knight	Shang-Chi
Misty_Knight	Spider-Man
Misty_Knight	Steel_Serpent
Misty_Knight	Super-Skrull
Misty_Knight	Tarantula_(Marvel_Comics)
Misty_Knight	Wolverine_(character)
Mockingbird_(Marvel_Comics)	Black_Widow_(Natasha_Romanova)
Mockingbird_(Marvel_Comics)	Deathlok
Mockingbird_(Marvel_Comics)	Doctor_Strange
Mockingbird_(Marvel_Comics)	Gemini_(Marvel_Comics)
Mockingbird_(Marvel_Comics)	Jonas_Harrow
Mockingbird_(Marvel_Comics)	Man-Thing
Mockingbird_(Marvel_Comics)	Moon_Knight
Mockingbird_(Marvel_Comics)	Norman_Osborn
Mockingbird_(Marvel_Comics)	Patsy_Walker
Mockingbird_(Marvel_Comics)	Plunderer_(comics)
Mockingbird_(Marvel_Comics)	Quicksilver_(Marvel_Comics)
Mockingbird_(Marvel_Comics)	Ronin_(Marvel_Comics)
Mockingbird_(Marvel_Comics)	Sin_(Marvel_Comics)
Mockingbird_(Marvel_Comics)	Spider-Man
Mockingbird_(Marvel_Comics)	Spider-Woman
Mockingbird_(Marvel_Comics)	Ultimo_(Marvel_Comics)
Mockingbird_(Marvel_Comics)	Ultron
Mockingbird_(Marvel_Comics)	War_Machine
Modular_Man	Spider-Man
Modular_Man	Ulysses_Bloodstone
Mojo_(comics)	Cable_(character)
Mojo_(comics)	Deadpool
Mojo_(comics)	Doctor_Strange
Mojo_(comics)	Rachel_Summers
Mojo_(comics)	Rocket_Raccoon
Mole_Man	Adam_Warlock
Mole_Man	Devil_Dinosaur
Mole_Man	Dreadnought_(comics)
Mole_Man	Franklin_Richards_(character)
Mole_Man	Ghost_Rider_(Danny_Ketch)
Mole_Man	Hulk
Mole_Man	Human_Torch
Mole_Man	Kro_(character)
Mole_Man	Spider-Man
Mole_Man	Tricephalous_(comics)
Mole_Man	Ultron
Mole_Man	Wolverine_(character)
Molecule_Man	Beyonder
Molecule_Man	Franklin_Richards_(character)
Molecule_Man	Hulk
Molecule_Man	Norman_Osborn
Molecule_Man	Sentry_(Robert_Reynolds)
Molecule_Man	She-Hulk
Molecule_Man	Spider-Man
Molecule_Man	Super-Adaptoid
Monsteroso	Giganto
Montana_(character)	Black_Cat_(Marvel_Comics)
Montana_(character)	Green_Goblin
Montana_(character)	Jackal_(Marvel_Comics_character)
Montana_(character)	Lightmaster
Montana_(character)	Norman_Osborn
Montana_(character)	Phil_Urich
Montana_(character)	Screwball_(character)
Montana_(character)	Spider-Man
Montana_(character)	Spider-Man_Noir
Montana_(character)	Tombstone_(character)
Montana_(character)	Venom_(character)
Moon_Knight	Adam_Warlock
Moon_Knight	Black_Spectre
Moon_Knight	Blade_(character)
Moon_Knight	Bushman_(character)
Moon_Knight	Deadpool
Moon_Knight	Doctor_Strange
Moon_Knight	Ghost_Rider
Moon_Knight	Iron_Fist_(character)
Moon_Knight	Living_Monolith
Moon_Knight	Luke_Cage
Moon_Knight	Morpheus_(Marvel_Comics)
Moon_Knight	Paladin_(comics)
Moon_Knight	Phoenix_Force
Moon_Knight	Profile_(Marvel_Comics)
Moon_Knight	Shadow_Knight_(character)
Moon_Knight	Shang-Chi
Moon_Knight	Spider-Man
Moon_Knight	Star_Brand
Moon_Knight	Tinkerer_(Marvel_Comics)
Moon_Knight	Ultron
Moon_Knight	Werewolf_by_Night
Moon_Knight	Wolverine_(character)
Moon_Knight	Zarathos
Moondragon	Adam_Warlock
Moondragon	Black_Bolt
Moondragon	Doctor_Strange
Moondragon	Genis-Vell
Moondragon	Patsy_Walker
Moondragon	Phyla-Vell
Moondragon	Quasar_(character)
Moondragon	Super-Adaptoid
Moondragon	Thanos
Moondragon	Ultron
Moonglow_(comics)	Doctor_Strange
Moonglow_(comics)	Nth_Man
Moonglow_(comics)	Overmind_(comics)
Morbius	Black_Cat_(Marvel_Comics)
Morbius	Blade_(character)
Morbius	Deathlok
Morbius	Doctor_Strange
Morbius	Dracula_(Marvel_Comics)
Morbius	Eddie_Brock
Morbius	Ghost_Rider_(Johnny_Blaze)
Morbius	Human_Torch
Morbius	Jericho_Drumm
Morbius	John_Jameson_(character)
Morbius	Lizard_(character)
Morbius	Man-Thing
Morbius	Misty_Knight
Morbius	Morpheus_(Marvel_Comics)
Morbius	Outlaw_(Marvel_Comics)
Morbius	Rose_(Marvel_Comics)
Morbius	She-Hulk
Morbius	Shriek_(character)
Morbius	Spider-Man
Morbius	Werewolf_by_Night
Morbius	Wolverine_(character)
Morg	Beta_Ray_Bill
Morg	Firelord_(character)
Morg	Gladiator_(Kallark)
Morpheus_(Marvel_Comics)	Moon_Knight
Motormouth_(comics)	Doctor_Strange
Motormouth_(comics)	Hulk
Motormouth_(comics)	Killpower
Motormouth_(comics)	Peggy_Carter
Mountjoy_(comics)	Betsy_Braddock
Mountjoy_(comics)	Danger_Room
Mountjoy_(comics)	Storm_(Marvel_Comics)
Mr._Fish	Iron_Fist_(character)
Mr._Fish	Luke_Cage
Mr._Fish	Power_Man_(Victor_Alvarez)
Ms._Marvel	Captain_Marvel_(Marvel_Comics)
Ms._Marvel	Karla_Sofen
Ms._Marvel	Lloyd_Bloch
Ms._Marvel	Norman_Osborn
Ms._Marvel	Power_Broker_(character)
Mysterio	Black_Cat_(Marvel_Comics)
Mysterio	Black_Widow_(Natasha_Romanova)
Mysterio	Bullseye_(Marvel_Comics)
Mysterio	Deadpool
Mysterio	Doctor_Strange
Mysterio	Dusk_(comics)
Mysterio	Hobgoblin_(Marvel_Comics)
Mysterio	Hulk
Mysterio	Human_Torch
Mysterio	Iron_Man_(Ultimate_Marvel_character)
Mysterio	Janice_Lincoln
Mysterio	John_Jameson_(character)
Mysterio	Maker_(character)
Mysterio	Mister_Negative
Mysterio	Moon_Knight
Mysterio	Silvermane
Mysterio	Spider-Man
Mysterio	Tinkerer_(Marvel_Comics)
Mysterio	Venom_(character)
NFL_SuperPro	Spider-Man
Naga_(Marvel_Comics)	Llyra
Naga_(Marvel_Comics)	Scarlet_Witch
Nanny_and_Orphan-Maker	Empath_(character)
Nanny_and_Orphan-Maker	Mister_Sinister
Nanny_and_Orphan-Maker	Oya_(comics)
Nanny_and_Orphan-Maker	Sabretooth_(character)
Nanny_and_Orphan-Maker	Storm_(Marvel_Comics)
Nanny_and_Orphan-Maker	Wild_Child_(character)
Nathaniel_Richards_(Marvel_Comics)	Franklin_Richards_(character)
Nathaniel_Richards_(Marvel_Comics)	Iron_Lad
Nathaniel_Richards_(Marvel_Comics)	Maker_(character)
Nebulon_(comics)	Doctor_Strange
Nebulon_(comics)	Hyperion_(character)
Nicholas_Scratch	Doctor_Strange
Nicholas_Scratch	Patsy_Walker
Nicodemus_West	Doctor_Strange
Nicodemus_West	Emma_Frost
Nightmask	Captain_Universe
Nightmask	Star_Brand
Nightmask	Starr_the_Slayer
Nightwatch_(character)	Doctor_Druid
Nightwatch_(character)	She-Hulk
Nightwatch_(character)	Spider-Man
Nightwatch_(character)	Vibro_(comics)
Noh-Varr	Apocalypse_(character)
Noh-Varr	Ares_(Marvel_Comics)
Noh-Varr	Black_Bolt
Noh-Varr	Captain_Marvel_(Khn'nr)
Noh-Varr	Captain_Marvel_(Marvel_Comics)
Noh-Varr	Doctor_Strange
Noh-Varr	Green_Goblin
Noh-Varr	Hercules_(Marvel_Comics)
Noh-Varr	Hulk
Noh-Varr	Hulkling
Noh-Varr	Karla_Sofen
Noh-Varr	Maestro_(character)
Noh-Varr	Moondragon
Noh-Varr	Ms._Marvel
Noh-Varr	Nova_(Richard_Rider)
Noh-Varr	Phyla-Vell
Noh-Varr	Rocket_Raccoon
Noh-Varr	Ronan_the_Accuser
Noh-Varr	Scarlet_Witch
Noh-Varr	Spider-Man
Noh-Varr	Spider-Woman_(Jessica_Drew)
Noh-Varr	Star-Lord
Noh-Varr	Super-Skrull
Noh-Varr	Wolverine_(character)
Nomad_(Marvel_Comics)	Bucky_(Marvel_Comics)
Nomad_(Marvel_Comics)	Jack_Monroe_(character)
Nomad_(Marvel_Comics)	Rikki_Barnes
Nomad_(Marvel_Comics)	William_Burnside_(character)
Norman_Osborn	Apocalypse_(character)
Norman_Osborn	Ares_(Marvel_Comics)
Norman_Osborn	Barney_Barton
Norman_Osborn	Black_Cat_(Marvel_Comics)
Norman_Osborn	Bullseye_(Marvel_Comics)
Norman_Osborn	Deadpool
Norman_Osborn	Emma_Frost
Norman_Osborn	Green_Goblin
Norman_Osborn	Hank_Pym
Norman_Osborn	Headsman_(character)
Norman_Osborn	Hobgoblin_(Marvel_Comics)
Norman_Osborn	Hulk
Norman_Osborn	Human_Torch
Norman_Osborn	Jackal_(Marvel_Comics_character)
Norman_Osborn	Jessica_Jones
Norman_Osborn	Karla_Sofen
Norman_Osborn	Luke_Cage
Norman_Osborn	Mac_Gargan
Norman_Osborn	Maker_(character)
Norman_Osborn	Molecule_Man
Norman_Osborn	Mysterio
Norman_Osborn	Noh-Varr
Norman_Osborn	Phil_Urich
Norman_Osborn	Ragnarok_(comics)
Norman_Osborn	Scarlet_Witch
Norman_Osborn	Sentry_(Robert_Reynolds)
Norman_Osborn	Silk_(character)
Norman_Osborn	Spider-Man
Norman_Osborn	Super-Adaptoid
Norman_Osborn	Thunderbolt_Ross
Norman_Osborn	Venom_(character)
Norman_Osborn	Werewolf_by_Night
Norman_Osborn	Wolverine_(character)
Northstar_(character)	Anole_(character)
Northstar_(character)	Cable_(character)
Northstar_(character)	Cyclops_(Marvel_Comics)
Northstar_(character)	Emma_Frost
Northstar_(character)	Green_Goblin
Northstar_(character)	Guardian_(Marvel_Comics)
Northstar_(character)	Hercules_(Marvel_Comics)
Northstar_(character)	Hulk
Northstar_(character)	Jean_Grey
Northstar_(character)	Jerry_Jaxon
Northstar_(character)	Mister_Sinister
Northstar_(character)	Puck_(Marvel_Comics)
Northstar_(character)	Sabretooth_(character)
Northstar_(character)	Scarlet_Witch
Northstar_(character)	Storm_(Marvel_Comics)
Northstar_(character)	Surge_(Marvel_Comics)
Northstar_(character)	Vindicator_(comics)
Northstar_(character)	Wolverine_(character)
Nova_(Richard_Rider)	Blade_(character)
Nova_(Richard_Rider)	Cable_(character)
Nova_(Richard_Rider)	Condor_(comics)
Nova_(Richard_Rider)	Darkhawk
Nova_(Richard_Rider)	Diamondhead_(comics)
Nova_(Richard_Rider)	Ego_the_Living_Planet
Nova_(Richard_Rider)	Mayday_Parker
Nova_(Richard_Rider)	Ms._Marvel
Nova_(Richard_Rider)	Powerhouse_(Marvel_Comics)
Nova_(Richard_Rider)	Quasar_(character)
Nova_(Richard_Rider)	Robbie_Baldwin
Nova_(Richard_Rider)	Rom_the_Space_Knight
Nova_(Richard_Rider)	Sphinx_(Marvel_Comics)
Nova_(Richard_Rider)	Spider-Man
Nova_(Richard_Rider)	Star-Lord
Nova_(Richard_Rider)	Super-Skrull
Nova_(Richard_Rider)	Thanos
Nuke_(Marvel_Comics)	Emma_Frost
Nuke_(Marvel_Comics)	Norman_Osborn
Nuke_(Marvel_Comics)	Scarlet_Witch
Nuke_(Marvel_Comics)	Wolverine_(character)
Occulus	Franklin_Richards_(character)
Occulus	Human_Torch
Occulus	Puppet_Master_(Marvel_Comics)
Ogre_(Marvel_Comics)	Humus_Sapien
Ogun_(comics)	Wolverine_(character)
Olivier_(comics)	Moon_Knight
Orb_(comics)	Bullseye_(Marvel_Comics)
Orb_(comics)	Ghost_Rider
Orb_(comics)	Ghost_Rider_(Johnny_Blaze)
Orb_(comics)	Hulk
Orb_(comics)	Spider-Man
Orb_(comics)	Thunderbolt_Ross
Orka_(character)	Abomination_(character)
Orka_(character)	Attuma
Orka_(character)	Black_Panther_(character)
Orka_(character)	Iron_Monger
Orka_(character)	Krang_(Marvel_Comics)
Orka_(character)	Lemuel_Dorcas
Orka_(character)	Misty_Knight
Orka_(character)	She-Hulk
Orka_(character)	Tiger_Shark_(Marvel_Comics)
Outlaw_(Marvel_Comics)	Agent_X_(Marvel_Comics)
Outlaw_(Marvel_Comics)	Cyclops_(Marvel_Comics)
Outlaw_(Marvel_Comics)	Deadpool
Outlaw_(Marvel_Comics)	Empath_(character)
Outlaw_(Marvel_Comics)	Maestro_(character)
Outlaw_(Marvel_Comics)	Shatterstar
Outlaw_(Marvel_Comics)	T-Ray_(comics)
Overdrive_(character)	Mister_Negative
Overdrive_(character)	Power_Broker_(character)
Overdrive_(character)	Spider-Man
Overmind_(comics)	Hyperion_(character)
Overmind_(comics)	Purple_Man
Overmind_(comics)	Quasar_(character)
Oya_(comics)	Cyclops_(Marvel_Comics)
Oya_(comics)	Sabretooth_(character)
Oya_(comics)	Storm_(Marvel_Comics)
Oya_(comics)	Wolverine_(character)
